dgms_id,ms_name,procsm_id,biosample_id
nmdc:dgms-12-w88h5230,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run139,nmdc:procsm-11-cx8p2d68,nmdc:bsm-11-r3tm7493
nmdc:dgms-12-5vp1cy08,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_11RM_BESC-133-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run820,nmdc:procsm-11-t03mzm57,nmdc:bsm-11-dz264p50
nmdc:dgms-12-ng5b7c44,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run565,nmdc:procsm-11-rnfnbw12,nmdc:bsm-11-ad739z23
nmdc:dgms-12-3858b412,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_12LM_BESC-133-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run242,nmdc:procsm-11-b27qyr36,nmdc:bsm-11-j6j1p639
nmdc:dgms-12-g7ma0b77,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run639,nmdc:procsm-11-chd39380,nmdc:bsm-11-g9w69290
nmdc:dgms-12-3zy72628,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_13RM_BESC-198-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run938,nmdc:procsm-11-rdjena61,nmdc:bsm-11-766dwa91
nmdc:dgms-12-pkbjg686,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run476,nmdc:procsm-11-n2jhyk28,nmdc:bsm-11-kgkcxn39
nmdc:dgms-12-dmtb0b84,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_14LM_BESC-198-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run239,nmdc:procsm-11-m8k2wn62,nmdc:bsm-11-c12hyq86
nmdc:dgms-12-43kt9m32,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_15LM_BESC-234-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run106,nmdc:procsm-11-h7235w05,nmdc:bsm-11-nr7vje40
nmdc:dgms-12-93yc5167,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_15RM_BESC-234-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run740,nmdc:procsm-11-n0bbks47,nmdc:bsm-11-69g1rw32
nmdc:dgms-12-tfgptm63,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run367,nmdc:procsm-11-kyr5kd41,nmdc:bsm-11-b3d5yg81
nmdc:dgms-12-eb0a7d78,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_16LM_BESC-234-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run186,nmdc:procsm-11-hjj7aq43,nmdc:bsm-11-c756vg97
nmdc:dgms-12-9pv4a964,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_16RM_BESC-234-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run861,nmdc:procsm-11-wmgsh423,nmdc:bsm-11-vp7n5531
nmdc:dgms-12-x3x38m82,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run491,nmdc:procsm-11-14x7s586,nmdc:bsm-11-aztxt406
nmdc:dgms-12-skn67p09,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_17LM_BESC-234-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run71,nmdc:procsm-11-qnraw047,nmdc:bsm-11-s70cv630
nmdc:dgms-12-am91te09,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_17RM_BESC-234-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run784,nmdc:procsm-11-zbfvz433,nmdc:bsm-11-62fxv990
nmdc:dgms-12-e8w47b03,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_17RZM_BESC-234-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run349,nmdc:procsm-11-k7habn11,nmdc:bsm-11-v0hqhp22
nmdc:dgms-12-m7qgda83,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_18LM_BESC-234-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run118,nmdc:procsm-11-65fav813,nmdc:bsm-11-fyey4107
nmdc:dgms-12-m3zvjg53,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_18RM_BESC-234-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run903,nmdc:procsm-11-erbb8g74,nmdc:bsm-11-dtyb1w45
nmdc:dgms-12-q3yzvp39,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_18RZM_BESC-234-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run488,nmdc:procsm-11-qf8zex56,nmdc:bsm-11-d1h1d248
nmdc:dgms-12-hp3x2m60,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_19LM_BESC-234-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run275,nmdc:procsm-11-fgkvce14,nmdc:bsm-11-djqze645
nmdc:dgms-12-569tqz07,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_19RM_BESC-234-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run994,nmdc:procsm-11-0x9q7r54,nmdc:bsm-11-qvm0vt03
nmdc:dgms-12-1axmj596,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_19RZM_BESC-234-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run669,nmdc:procsm-11-7x2zvn03,nmdc:bsm-11-da01b330
nmdc:dgms-12-eaq4dv43,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_1LM_BESC-13-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run44,nmdc:procsm-11-2fka8b94,nmdc:bsm-11-p9j7rw40
nmdc:dgms-12-b56v5q34,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_1RM_BESC-13-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run814,nmdc:procsm-11-cea3xm38,nmdc:bsm-11-g4rxzh95
nmdc:dgms-12-qcsqes08,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_1RZM_BESC-13-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run355,nmdc:procsm-11-hhezqf68,nmdc:bsm-11-vnkf4228
nmdc:dgms-12-6k2gmn78,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_20LM_BESC-258-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run41,nmdc:procsm-11-2wy7dv24,nmdc:bsm-11-qy2fef59
nmdc:dgms-12-96ny3a74,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_20RM_BESC-258-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run790,nmdc:procsm-11-cmrh8688,nmdc:bsm-11-nx7zwq61
nmdc:dgms-12-0kcrrm69,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_20RZM_BESC-258-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run402,nmdc:procsm-11-7jdwcp02,nmdc:bsm-11-yxxvqg27
nmdc:dgms-12-gr02sr70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21LM_BESC-258-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run210,nmdc:procsm-11-dxzj2j09,nmdc:bsm-11-wnrp0p76
nmdc:dgms-12-5sd0y022,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21RM_BESC-258-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run867,nmdc:procsm-11-zggj4n19,nmdc:bsm-11-wh35sj59
nmdc:dgms-12-0e1thh19,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run524,nmdc:procsm-11-sfkxwc81,nmdc:bsm-11-8ah8pz02
nmdc:dgms-12-2q3pmq28,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22LM_BESC-285-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run47,nmdc:procsm-11-n9kgzs04,nmdc:bsm-11-zf5qxz83
nmdc:dgms-12-0z0zhd25,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RM_BESC-285-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run772,nmdc:procsm-11-qe49sb92,nmdc:bsm-11-42c9kj17
nmdc:dgms-12-pnjhy331,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run447,nmdc:procsm-11-e7xqd722,nmdc:bsm-11-18btad96
nmdc:dgms-12-n8e77z04,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23LM_BESC-285-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run192,nmdc:procsm-11-xxbzpe55,nmdc:bsm-11-th3sr643
nmdc:dgms-12-cxdagy14,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23RM_BESC-285-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run900,nmdc:procsm-11-rdambc96,nmdc:bsm-11-m4p1ck60
nmdc:dgms-12-can4ty24,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23RZM_BESC-285-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run464,nmdc:procsm-11-gvxth280,nmdc:bsm-11-2a37n046
nmdc:dgms-12-r355e050,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24LM_BESC-307-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run80,nmdc:procsm-11-1rfs4g74,nmdc:bsm-11-z75j2v52
nmdc:dgms-12-eva5b407,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24RM_BESC-307-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run737,nmdc:procsm-11-f852yb84,nmdc:bsm-11-1yvac190
nmdc:dgms-12-2va5ap74,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24RZM_BESC-307-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run382,nmdc:procsm-11-x7ttp173,nmdc:bsm-11-5snc2s56
nmdc:dgms-12-f3g81576,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_25RM_BESC-307-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run864,nmdc:procsm-11-evs47h63,nmdc:bsm-11-acfvxq24
nmdc:dgms-12-6e3s6c38,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_25RZM_BESC-307-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run553,nmdc:procsm-11-0tszth07,nmdc:bsm-11-vc1cgz17
nmdc:dgms-12-hfb8v904,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26LM_BESC-307-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run83,nmdc:procsm-11-gbd5n976,nmdc:bsm-11-6z11g163
nmdc:dgms-12-g4t59g95,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26RM_BESC-307-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run746,nmdc:procsm-11-pwattr82,nmdc:bsm-11-gwx12029
nmdc:dgms-12-5nz6j955,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run399,nmdc:procsm-11-ywfmwp22,nmdc:bsm-11-6ntzv433
nmdc:dgms-12-vdq9ay21,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27LM_BESC-307-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run157,nmdc:procsm-11-2603sk66,nmdc:bsm-11-j1hqcz15
nmdc:dgms-12-tvr20g13,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27RM_BESC-307-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run876,nmdc:procsm-11-8fjtyd22,nmdc:bsm-11-jy6ece20
nmdc:dgms-12-3e44k227,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27RZM_BESC-307-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run544,nmdc:procsm-11-b634z183,nmdc:bsm-11-arjq1c41
nmdc:dgms-12-e736m818,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28LM_BESC-307-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run272,nmdc:procsm-11-wbgzs591,nmdc:bsm-11-pgxc4f08
nmdc:dgms-12-s8hvnv80,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28RM_BESC-307-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1024,nmdc:procsm-11-q305be20,nmdc:bsm-11-t7xb8h63
nmdc:dgms-12-b96eqs43,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28RZM_BESC-307-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run604,nmdc:procsm-11-d3q41d96,nmdc:bsm-11-rtchk112
nmdc:dgms-12-2yqsab37,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29LM_BESC-331-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run127,nmdc:procsm-11-ykm5gm65,nmdc:bsm-11-trpbtt49
nmdc:dgms-12-6gt2x179,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29RM_BESC-331-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run917,nmdc:procsm-11-a6avr411,nmdc:bsm-11-8g7xbe66
nmdc:dgms-12-x7dsez17,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29RZM_BESC-331-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run547,nmdc:procsm-11-xn21qt76,nmdc:bsm-11-2g6d7w97
nmdc:dgms-12-qx2qfa58,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2LM_BESC-13-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run198,nmdc:procsm-11-rhm0bk97,nmdc:bsm-11-nwh9ez71
nmdc:dgms-12-ty83sc37,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RM_BESC-13-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run852,nmdc:procsm-11-tgmztq55,nmdc:bsm-11-b7pv2a25
nmdc:dgms-12-hdpjyj57,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run497,nmdc:procsm-11-vjd0fg23,nmdc:bsm-11-k7jqh647
nmdc:dgms-12-mv8qwv71,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30LM_BESC-331-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run68,nmdc:procsm-11-k318kq30,nmdc:bsm-11-jjchgw36
nmdc:dgms-12-j1xaa532,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30RM_BESC-331-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run725,nmdc:procsm-11-jam5h604,nmdc:bsm-11-9f2ahd94
nmdc:dgms-12-p70fqq53,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run376,nmdc:procsm-11-7c09xy54,nmdc:bsm-11-ga8cav80
nmdc:dgms-12-0qyzc853,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31LM_BESC-331-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run180,nmdc:procsm-11-6fcyae82,nmdc:bsm-11-bm9haf23
nmdc:dgms-12-1rmke792,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31RM_BESC-331-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run891,nmdc:procsm-11-bhbzxf70,nmdc:bsm-11-j2pfz414
nmdc:dgms-12-891gwk36,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run500,nmdc:procsm-11-r323yb98,nmdc:bsm-11-wpsg6186
nmdc:dgms-12-k06kd090,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32LM_BESC-331-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run296,nmdc:procsm-11-kxtefz09,nmdc:bsm-11-yd4dqe75
nmdc:dgms-12-pgmm8j64,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32RM_BESC-331-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1012,nmdc:procsm-11-ysh3jr12,nmdc:bsm-11-kdja3v28
nmdc:dgms-12-cqrvqh45,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run612,nmdc:procsm-11-ffzpjx93,nmdc:bsm-11-azfn2405
nmdc:dgms-12-bs57sr64,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33LM_BESC-351-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run97,nmdc:procsm-11-n7hbev40,nmdc:bsm-11-shjn2p67
nmdc:dgms-12-xd77m466,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33RM_BESC-351-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run766,nmdc:procsm-11-4ez3bp33,nmdc:bsm-11-spav5m37
nmdc:dgms-12-964kxb88,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run405,nmdc:procsm-11-jbcyhy88,nmdc:bsm-11-ce1sg012
nmdc:dgms-12-6rweh127,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34LM_BESC-351-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run189,nmdc:procsm-11-fq9fq278,nmdc:bsm-11-94c2xj88
nmdc:dgms-12-fg4ajg18,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34RM_BESC-351-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run873,nmdc:procsm-11-gcepb382,nmdc:bsm-11-bqp0m764
nmdc:dgms-12-a12m3b82,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run577,nmdc:procsm-11-my8a9633,nmdc:bsm-11-s110fy15
nmdc:dgms-12-gd4rb567,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35LM_BESC-351-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run245,nmdc:procsm-11-tgz38h44,nmdc:bsm-11-678ndj04
nmdc:dgms-12-r1cvpq40,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35RM_BESC-351-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run982,nmdc:procsm-11-1s2x2595,nmdc:bsm-11-aesqd647
nmdc:dgms-12-a45qrv65,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run663,nmdc:procsm-11-xrm8sk77,nmdc:bsm-11-zxvekh84
nmdc:dgms-12-8jkn1w79,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36LM_BESC-351-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run23,nmdc:procsm-11-de3gc513,nmdc:bsm-11-cvqsze66
nmdc:dgms-12-rhnm2v79,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36RM_BESC-351-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run713,nmdc:procsm-11-8s878e27,nmdc:bsm-11-nrkha596
nmdc:dgms-12-9y4e2a54,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run387,nmdc:procsm-11-mnxbsz41,nmdc:bsm-11-k7fkcz65
nmdc:dgms-12-jtn8bb39,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37LM_BESC-351-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run115,nmdc:procsm-11-jzs1x477,nmdc:bsm-11-trbf6m66
nmdc:dgms-12-2p4rf713,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37RM_BESC-351-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run923,nmdc:procsm-11-rw4bkq62,nmdc:bsm-11-tcxb3w32
nmdc:dgms-12-wzrmc686,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run571,nmdc:procsm-11-vbcf2804,nmdc:bsm-11-hhb2g180
nmdc:dgms-12-yj449113,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run266,nmdc:procsm-11-8htfwc67,nmdc:bsm-11-zsdrmw76
nmdc:dgms-12-99h69f94,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1047,nmdc:procsm-11-dydkb763,nmdc:bsm-11-p4wss361
nmdc:dgms-12-rwzsqj47,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run657,nmdc:procsm-11-bfke2j55,nmdc:bsm-11-z1r5gy96
nmdc:dgms-12-a32c4f70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run133,nmdc:procsm-11-55qp2725,nmdc:bsm-11-ppp4fk41
nmdc:dgms-12-tmx1bg97,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run829,nmdc:procsm-11-mywgqf31,nmdc:bsm-11-m0h9cb45
nmdc:dgms-12-agz58160,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run456,nmdc:procsm-11-25r1td74,nmdc:bsm-11-adzwqg44
nmdc:dgms-12-037pfq05,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run225,nmdc:procsm-11-37yvbv76,nmdc:bsm-11-73zqmh40
nmdc:dgms-12-x8cp4514,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run1033,nmdc:procsm-11-0qzfnc77,nmdc:bsm-11-jq2e3v76
nmdc:dgms-12-7vdvjr02,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run583,nmdc:procsm-11-dkp9p459,nmdc:bsm-11-k3zdem68
nmdc:dgms-12-sz9w8v29,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_40LM_BESC-360-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run281,nmdc:procsm-11-yxwtvm30,nmdc:bsm-11-pygdem51
nmdc:dgms-12-nzr9e682,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_41LM_BESC-360-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run207,nmdc:procsm-11-7kv7wx63,nmdc:bsm-11-hv1hv533
nmdc:dgms-12-kxc4v881,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_41RM_BESC-360-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run920,nmdc:procsm-11-ve3gnb88,nmdc:bsm-11-cz68sy30
nmdc:dgms-12-hrydbw82,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run556,nmdc:procsm-11-b6qfw642,nmdc:bsm-11-4yy9a239
nmdc:dgms-12-47db6h35,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_42LM_BESC-360-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run228,nmdc:procsm-11-qanvb513,nmdc:bsm-11-91bdea61
nmdc:dgms-12-sqnaee96,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_42RM_BESC-360-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1042,nmdc:procsm-11-twncrn65,nmdc:bsm-11-3nffqc45
nmdc:dgms-12-0rzfme52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run660,nmdc:procsm-11-m2ykbg45,nmdc:bsm-11-v85xpj21
nmdc:dgms-12-sxb30t47,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_43LM_BESC-388-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run53,nmdc:procsm-11-254vy063,nmdc:bsm-11-dva76848
