feature_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
HILICZ_negative|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N	437017.58923048794	0.0	1564672.6663504275	0.0	0.0	0.0	0.0	0.0	0.0	6977337.840760922	0.0	342290.016374521	0.0	150390897.38084298	0.0	809574.1568901015	0.0	0.0	811848.5400504253	0.0	0.0	0.0	19899451.855476283	0.0	0.0	0.0	99852445.0169543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	788221.1073872594	0.0	0.0	0.0	0.0	864524.7033635973	14960555.360133762	124212254.51022838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1404132.9554295551	0.0	13614202.332491998	0.0	258748458.45702842	0.0	0.0	924522.6456887296	0.0	0.0	0.0	12199285.154915709	220228245.24031904	10172431.773308482	0.0	0.0	0.0	0.0	0.0	0.0	9738841.217697611	0.0	0.0	1054936.565864831	0.0	12051990.981916439	0.0	0.0	2391155.207327379	0.0	0.0	3659014.9686327823	12012982.125545446	661519.2569757473	694341.2973094875	0.0	0.0	4577233.473628953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5836142.4997067945	10361736.083297167	0.0	0.0	181983388.89964086	0.0	6397085.483878666	992642.7562207811	5608945.044211201
HILICZ_positive|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N	0.0	0.0	0.0	0.0	8906824.022732554	0.0	0.0	0.0	0.0	0.0	308551454.68629014	3788068.895729892	0.0	0.0	41391123.39668073	73791743.04762167	0.0	0.0	67500566.87641251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204271688.91850394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122297572.13483122	10504585.741575463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2786263.599726919	0.0	545072.5105246006	0.0	0.0	0.0	9269516.959258283	0.0	0.0	0.0	90008422.97182	12031493.674763408	0.0	0.0	0.0	4737052.308702169	0.0	106909383.39679322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7855914.221627917	75677854.98575713	0.0	0.0	0.0	3727293.5702322572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6940955.8289066795	7955868.689664895	0.0	5024038.900077027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88174910.19254176	5192761.398839606
C18_negative|IK:CZDNLUMNELLDDD-QZFWYPLZSA-N	62751151.91289911	64051071.704131536	44416304.76693979	11146863.961863812	86370712.75183357	0.0	42700276.91385803	21390801.5096079	32589823.328528658	7469220.169361803	53654983.976726785	766323.7488729357	41470550.1679546	77494857.50778452	37427249.72418218	40637519.26111691	5987361.973909432	699465.1705966137	76052248.20689134	4817402.645907404	106401037.88558729	28096449.416908517	10005695.960256917	1042023.5362231524	873417.2478787185	1098925.8788114155	98038740.47282282	9088643.978696425	3036211.507771482	2476438.7903138543	1268313.752372535	2800414.5224806024	14258814.886588002	14211813.854977025	95568713.65241022	10888118.556343196	25204712.85546319	0.0	7624483.131971362	95224502.57539636	13627542.276815854	118969727.66149928	1281399.3178554194	9817575.88551648	119729024.86877422	4650195.466000047	259776.86311004322	0.0	317318.59549796645	98415787.83236669	65974659.838042974	68293601.490917	4370388.308382265	139896560.28397927	9358975.468995877	13759193.82285312	67572983.97244583	57287317.07664941	38966097.414047234	44974402.10631026	101366035.44276033	103071989.86218546	8582890.773125388	14807800.98943924	4253381.091848271	105349.5508082672	18206434.286627617	0.0	29361864.560957465	41751250.575695075	4644617.069198085	10795214.049431335	114946795.46390165	31718543.034755543	11166927.375053281	13484488.478090666	1682325.3365313667	10252581.757497001	14278241.430857703	2886416.7941286582	19269439.507076267	19649253.983496565	55302708.41897521	43134147.7615757	111512287.2975534	21637428.702950258	2026351.237529877	8798195.294667225	9331573.949310381	2571634.5181069477	10553019.031414052	22075055.012072608	17500257.066969898	72102992.40153286	6284652.349098706	26249580.697706927	8380574.113951422	1464094.6271608819	34710750.47628792	2587587.5189799163	90004860.7114781	445131.77586678567	3293773.236261256	82378699.19093065	345041.4456078485
HILICZ_negative|NAME:	37900863.89735156	41487639.68383217	36210418.543732606	25372626.96116687	36826405.28546129	32701998.789078653	34380772.352137394	63059056.96617806	35473627.197078176	31015210.487874538	283544246.62039894	30594324.393346902	992241.8773782252	44396644.0785424	29354011.25800543	22285598.24819626	33560715.41822253	44239247.39594005	53107013.62023887	43546039.3570354	153645062.37298015	35385564.7590312	29983366.424288366	32512833.779849503	33448394.103196073	31084824.388181783	43735390.64757169	32429661.24672405	35912298.84904272	50301790.96723733	44889758.15019161	51148121.24346038	28584338.129791673	33678687.57042087	86248305.97026816	33638938.053758785	32592018.678454123	33425521.627194934	25726773.71339508	197160855.23077154	28261579.218375232	69370612.43872707	39434612.73373744	24901766.05518743	115327073.40546599	39283630.08185674	24509876.555430047	75218706.69843473	40812803.717263244	47879586.67578359	40369187.25918863	39384050.76019601	38738800.63894816	102046402.4187651	45995409.089914374	42753370.2308038	37597344.52030364	45896988.55969431	32011605.7540694	36366942.97741026	72185282.81038624	68438042.09660324	33593602.253118396	17556459.760216426	36061303.44882306	49765226.4297936	34275088.70979604	42286027.77320117	33933074.82446883	29065589.835977014	35218356.788818106	33158816.777940456	67365537.88714997	99203816.12735403	28903157.40788938	28346693.934624277	34441326.07344808	33390064.467403166	34344859.511128515	36244707.91957903	29174012.78828945	33021362.326452073	33490884.391647205	28784696.1157293	59499865.23159027	36103260.465015195	34744588.76200785	30892431.416315287	20899343.59486776	29217437.04881386	26904790.334927607	41192064.214181915	26012983.255471084	79318918.67455189	46886627.8765304	42120817.91196978	29782588.755589437	33391248.28099071	37578984.243746735	26095823.853741612	134107401.13992447	28277926.348246366	30491024.024049588	54140368.65233168	25961195.943998724
HILICZ_positive|IK:HUMNYLRZRPPJDN-UHFFFAOYSA-N	165693377.6954065	0.0	96668328.7492436	35792921.68205161	10445034.291987265	13208156.124376297	99982642.91607095	71945735.33962755	19254031.6415322	30766375.2449404	46075394.84209633	5231583.370945997	0.0	0.0	108569666.54048505	112790549.3301545	19848235.903462224	4021176.0466781473	0.0	19347674.278255016	0.0	99166778.67285979	34772343.94150466	5497469.856139134	4093612.4892679555	6442873.586634011	0.0	27166912.816226788	9745708.761580272	2231223.6082943543	6586490.140195923	14322065.449327383	47873192.95689613	46353236.43151716	0.0	50460671.91247917	93701124.76521695	23206444.47894634	28199409.656882826	0.0	48819423.47974572	85630233.2103161	5641639.499229368	27162878.744160734	0.0	20945854.45366745	1567723.7557818852	96970994.67374505	1995383.238163942	0.0	0.0	24617766.11698958	25813242.671702895	0.0	0.0	0.0	0.0	0.0	18451622.630100496	0.0	0.0	0.0	27091971.236596044	28574824.994295813	17593941.420540277	980026.7057513199	54635831.87222439	51957607.01494062	72907189.75563385	0.0	16603284.621910302	32842934.403420087	0.0	0.0	39357896.26128065	8957127.12359796	8126005.305473973	45767029.7813547	43626001.93226549	12140172.610047396	0.0	59528322.87099139	0.0	84930265.83707081	0.0	0.0	9548998.13476714	25122051.063601382	2718408.404770165	9490481.938414596	39316795.39581328	42661411.65186439	59436702.990094885	159071476.19217274	36056517.81792497	64815997.28418663	34704155.0038769	6075704.340775904	101069007.74774384	653462.8863293218	0.0	2392941.3761379183	14164086.065917335	38400894.8708811	1937678.6815931676
HILICZ_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N	72417899.73291014	0.0	27592807.857540093	68884641.74583425	74494241.24438474	67406560.19023314	59231694.949472405	66189544.46316245	51620785.46984868	0.0	0.0	0.0	0.0	0.0	73270688.899641	57493330.62496943	55833338.067718536	70632321.36644173	60247627.21447946	64802447.6955556	59248608.65061376	0.0	0.0	55712086.91522225	75757277.03047	0.0	0.0	0.0	82087188.3042469	66569877.44117156	92349816.83009814	81801809.39398752	62429241.16206744	69759711.8825665	0.0	101709937.71882904	63386078.89890289	0.0	72056948.50140387	0.0	0.0	0.0	75390309.21342625	64829287.13211431	0.0	61490670.99133022	89476058.92165397	51407939.18811983	65276259.02633661	0.0	70314497.12954421	0.0	0.0	0.0	0.0	66213405.043830894	0.0	0.0	81256698.61451434	0.0	47910104.15618893	55566143.07562264	82850895.27476522	56364364.51070588	0.0	60298626.45001787	0.0	96032188.3174515	76671017.9915106	48534022.30303948	81665565.59287345	69161212.71602827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92306894.13573118	0.0	26050524.08059312	60843407.762201406	0.0	82089679.9508343	0.0	49520280.498092644	0.0	0.0	84719812.5097456	0.0	72483034.8733169	0.0	57933005.64897156	56703266.594787546	53762266.94736383	46927161.898300104	48535417.964355476	73474748.80859475	70926640.4212016	0.0	67374533.15909472	56055820.50460817	0.0	0.0
HILICZ_negative|IK:HEBKCHPVOIAQTA-IMJSIDKUSA-N	10076444.297737474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18907540.43632388	0.0	0.0	27493659.490277503	0.0	15404900.417762691	0.0	0.0	24466721.171650812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39426938.57538839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278828961.4826293	0.0	0.0	0.0	0.0	85335422.04989631	0.0	42527155.155507915	0.0	0.0	0.0	0.0	0.0	32681258.50023043	0.0	12814394.138061797	0.0	11531663.72030451	0.0	10028287.028509093	0.0	0.0	25567631.83454154	0.0	0.0	0.0	9295229.332080318	0.0	0.0	10840503.160583325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9933658.368967108	25099113.51002879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21178035.71137962	0.0
HILICZ_negative|IK:FGSBNBBHOZHUBO-UHFFFAOYSA-N	0.0	290735419.392552	1313906.2158354095	0.0	0.0	195332.59980484645	0.0	0.0	0.0	0.0	4655118.698518029	0.0	0.0	0.0	569604.6422503367	0.0	92720.72648064798	977462.738666171	0.0	599893.006728426	0.0	341920.89309406275	712409.581957245	0.0	1621023.0148166395	156828.6673241875	0.0	0.0	101481.24673072346	93977.56569227536	0.0	0.0	1006627.049093847	0.0	0.0	1260205.1602182612	0.0	0.0	226729.37443816682	3432082.333732608	129501.61633052958	1426302.9000616062	0.0	0.0	0.0	286115.42858344724	0.0	0.0	118174.92218105152	0.0	0.0	314274.5320334993	0.0	0.0	0.0	1197318.7980932398	2133526.808868274	0.0	0.0	1335065.206171929	0.0	0.0	291175.43156644556	0.0	507205.3768001805	0.0	211889.4067756406	0.0	276455.30070638825	380264.88744076603	0.0	2498696.228755293	0.0	1480497.5026352587	294719.28684504353	202018.70227182895	241597.91317393447	0.0	0.0	0.0	0.0	131359.8466946999	0.0	0.0	0.0	184649.4578267262	0.0	216229.47769766345	0.0	0.0	0.0	0.0	373068.0901329851	0.0	0.0	0.0	0.0	179871.8663979846	263122.0763382458	0.0	0.0	0.0	0.0	0.0	0.0
C18_positive|NAME:	37071530.57401173	92353888.92776453	48288796.994629554	20472157.10803313	35348908.730635464	22812067.593251485	55314757.916587874	20158412.10429072	53261660.96805364	12955071.011112241	48166512.552425295	11300307.84576208	99870389.33113317	46747077.9519563	25701752.107938718	36501442.83269055	16332305.427875148	21627061.704080515	79902685.78279689	20829914.992966495	71096220.60519345	22791514.961463142	15522611.4212927	11298817.798494024	18027093.303187765	10164285.360210886	46800408.126293205	30224540.757486243	17817821.958787713	9257974.734346418	17642452.496596765	24286003.07969262	27735565.201540306	20266785.584216624	93143837.76562087	17598940.381996516	33773943.13231829	15990745.245368049	15521753.671297178	96506230.92651726	12609539.13122321	68026631.25442116	25122150.573926333	20212154.860990405	90609651.81852253	14979069.57484505	14734621.88065106	61872974.05104889	16343843.28704784	101583246.95085718	64067029.42142396	63461618.5140253	11861497.72155593	104623230.12910986	51851946.473832645	23824296.787688836	60764729.50091591	44705016.26184938	45565862.12063967	42021496.746549755	69534735.34713541	94484532.98369117	22916466.60052022	32236596.83804057	26001327.531408213	11721916.332732579	20391179.51749619	13859740.974458942	26012924.64600981	32338647.11829296	13634223.533632273	23897446.487850327	91551864.96630858	38789239.94915708	18475598.24521748	21623470.961055424	15259975.962380208	18646155.80558988	27246784.82944808	16020413.586918207	17730095.500829615	14060620.778821936	55638444.57693869	38846601.85830663	63497976.39160457	14892272.428614402	10932999.067469215	19247222.061803605	16759025.721817888	18899880.063714698	20423435.80137666	32008812.01269516	15662897.846198449	63619319.5922589	16285122.873093564	30448437.93563233	15730654.847911036	10981806.159133757	18544843.845250327	27177717.2765108	104378862.04102445	14508413.505662162	21398172.12495207	77517897.45655486	13091831.454082204
HILICZ_positive|IK:YNBADRVTZLEFNH-UHFFFAOYSA-N	0.0	97712553.78507082	2760168.9195025396	0.0	0.0	0.0	0.0	0.0	2625235.069611663	0.0	22662679.891097557	0.0	0.0	0.0	2333856.105509681	8284935.909014917	0.0	0.0	5876710.535906945	0.0	5849197.048608211	0.0	0.0	0.0	0.0	0.0	0.0	833318.8578496276	0.0	0.0	478354.5643716081	0.0	0.0	0.0	16371806.409381358	0.0	1697037.385449436	0.0	0.0	221983921.61296487	352868.4368034004	3630537.9314960656	0.0	0.0	3308524.1389063057	0.0	0.0	8372712.090432827	0.0	16362096.023298685	0.0	0.0	0.0	0.0	0.0	0.0	13781676.945216984	0.0	0.0	542962.3038531467	714477.0271589303	0.0	0.0	15152813.481384765	0.0	0.0	0.0	0.0	0.0	546977.0592312667	361763.30667389155	0.0	12218138.33606059	3075954.564970587	188135.9864249512	6092057.368571999	0.0	0.0	240333.19601681098	0.0	0.0	239353.5963829695	0.0	3576132.7833349123	830999.7957417214	0.0	200049.70018312373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15089491.052393885	0.0
HILICZ_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N	0.0	35620107.58119322	34184777.38781592	21004490.399792857	4535095.010235203	6385576.628031852	49661337.31321548	14729876.55857604	43250460.52660391	9544237.6137211	39805635.99732328	0.0	0.0	19218532.150398772	17491577.753656622	21717636.824657768	2749162.0781434923	1382830.700104135	95201530.41029724	11057372.334650105	74893030.50737669	20717826.212252207	23334270.91000561	0.0	0.0	1717718.502394284	55767085.67781813	5487201.141363431	3567295.6077011595	9262920.886932809	2042066.774357435	6959935.049337572	22855311.129426125	18552605.92758056	84388809.57512128	6148365.227632448	9991179.67115665	13094888.101684205	3312791.3284769473	79218781.90236624	7572801.350549863	64125648.0040277	0.0	14838883.253816448	79768273.34520967	9722147.115553182	0.0	64348142.23769047	0.0	41280960.11430098	31259207.063311048	47372156.78008966	4509597.116028049	83497910.87699379	9826484.724359931	15168315.125961296	63906551.85228396	52650580.02109535	30189937.106248584	43134971.88462257	49083924.07669604	38334319.698059484	15903555.68579192	18645673.22871843	8688023.670926362	711868.4311664136	13201479.913646035	11793642.667244567	21773756.975611012	34112290.836431995	5362616.00557288	15299886.163626209	54335136.845903784	32929922.574246626	18444677.37763151	14273448.245670367	2711925.9260871354	22957210.492877368	25975539.90580474	11490753.974011827	18868070.205951896	13968873.17747181	51627676.58986899	15755982.80886547	73445182.34494673	25912994.943155777	4055958.299245245	5836532.217440097	19222561.981776856	5611692.76878349	15432715.785450332	10118274.894403731	21798240.580172073	45167826.714403585	9054043.574243458	28672982.82932783	16670526.958138686	741333.327749111	18400822.61447537	2249099.5880716853	51707149.08709923	0.0	6460149.022331934	35326872.626794666	2182743.929495439
C18_negative|NAME:	24463109.02744127	44972060.69645745	33121140.733918488	8053223.226220918	22653144.89105799	10144416.174171286	35121402.37952515	11173244.45712246	34992242.90576097	7115778.876519521	43543689.758488595	4608184.47972034	21131372.36563511	33448163.607828442	14031468.43134792	22933249.837360702	4688224.610079031	7703123.711450105	54421333.085000314	9765525.574765796	65540326.017506175	13294214.867382156	10943544.52432219	6653064.701058076	7905487.944486121	7128428.303946378	71256986.76063329	10050621.347257286	11330970.23950653	7694386.056771353	4847430.717066599	5317958.175986393	17543913.01721581	12199628.931677684	81435148.65439676	6572821.358621655	19354867.88078711	6238208.309926114	6600508.917191744	41794894.74530934	9890930.560118113	93464490.38454805	7279354.416983655	5650073.9286865	60980523.47891707	5145215.7292813845	4529372.612124922	58488561.42625364	8231156.094182965	30514244.891334567	41220299.90901611	43367345.10804011	5529810.824377857	83615355.26280919	5757335.133412457	5610322.112052636	36966867.82005083	28243591.43151979	27682570.787357725	26329214.847454086	46003026.418478616	78991428.24695182	7598674.595003004	15755070.4741552	7055711.666033006	4621085.795238206	13161385.60197799	12942575.86287101	15198944.403355885	22116225.53868363	4477669.942972803	9561939.977845674	90042363.69033347	21658527.840951186	11790505.1339316	20399182.187722825	6424324.966045232	10911654.999803979	17057373.10311139	9327212.742443046	12028331.2885443	9629091.979116622	32580015.453832977	18688654.096952517	62089824.467508	6971531.493672865	4506046.444202546	5414117.355779913	7817993.015098867	7183040.930244515	12243649.680937724	16224514.868152881	8645052.770219265	37992557.147203885	4561905.673474249	19238938.168114647	10801024.68605551	9612376.5699406	10914673.74797529	6633392.077648596	76283669.10467039	6234042.245005308	5969296.041129497	46574900.0122838	5154704.860823315
HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N	996289.794347029	57100729.16472192	4609407.734490066	0.0	0.0	0.0	491514.523664077	0.0	761339.5815333227	0.0	7792785.278840395	0.0	0.0	3233633.081199935	901262.3851404437	2286230.6951184613	0.0	0.0	8235674.634168341	0.0	12947591.820928227	0.0	0.0	0.0	0.0	0.0	19383854.00150165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72700149.69579434	0.0	408365.63854890235	0.0	0.0	175887353.26781887	0.0	17824997.85445093	0.0	0.0	28057884.066259608	0.0	0.0	23236854.46928947	0.0	55357180.56010658	0.0	206365.9711745057	0.0	15278349.802750075	0.0	0.0	3882527.864158349	712077.252308741	253787.54051939002	989585.7819858061	1791180.4592951396	5428685.534870225	0.0	2444354.4577093925	0.0	0.0	0.0	0.0	0.0	582492.7254229252	0.0	0.0	44831537.27752978	2219252.5986684742	0.0	0.0	0.0	0.0	198166.7307682925	0.0	291114.8109446409	0.0	1936026.067631978	3367354.913982556	5041386.66646507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5037973.9610405015	0.0	191080.36255114787	0.0	0.0	235083.75538259555	0.0	29093839.99596474	0.0	0.0	4037975.1917100255	0.0
HILICZ_negative|IK:AAWZDTNXLSGCEK-LNVDRNJUSA-N	1288398.9038696224	110537944.75117978	6562751.232986435	0.0	0.0	0.0	0.0	0.0	209472.97512604334	26661.298037916415	39309541.543598205	0.0	0.0	22417646.577546798	1225145.4964738332	6033750.626179668	0.0	0.0	3464071.6696411353	0.0	7565658.318443948	0.0	0.0	0.0	0.0	0.0	8534843.800245496	0.0	0.0	0.0	5070947.230965232	0.0	0.0	0.0	116968567.78313877	0.0	403311.9085247518	0.0	0.0	52295989.732933976	223241.27094443352	15545855.038341984	0.0	0.0	8189811.019579363	0.0	0.0	9574635.661085553	0.0	20149553.690541197	621083.4179989252	4258126.522156654	143339.51049087345	13956753.313506417	0.0	0.0	4898263.239070893	403754.52873784286	0.0	581733.1372250305	1606310.382889913	23105191.263043355	0.0	3447780.420604892	0.0	0.0	0.0	0.0	0.0	323262.4115778953	0.0	0.0	24679142.657419577	2726482.610610576	791111.738721199	525061.5671315345	0.0	0.0	0.0	0.0	548908.1398895029	0.0	256552.8797543049	2181203.2609870443	1096215.9892402017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84928363.35566917	441315.0382032388	0.0	0.0	0.0
C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N	9427524.713284828	19172308.638746236	13713560.595246697	998789.0090626753	37717810.66381262	651832.869453173	5476730.781274476	2488808.350244208	6838413.3704236485	552147.8020276803	13021337.726563426	104819.04267230247	13402518.496446352	26506264.832950477	7700086.058619455	11322151.528206723	1061792.9095960273	292529.19438237016	26439787.978320558	1269677.4470258364	41647406.54076676	5345646.202140397	2532096.404212566	160406.36888024025	192193.21766642435	213309.47282180877	31803453.65472161	917357.7543809934	605129.1244132954	884736.1109369098	3231881.7677538726	1250806.6096927633	1535550.2744566533	2334942.4972260054	22300521.937855426	1951119.5151135626	3111032.000559403	1163879.62732134	1346405.0485106127	35560008.83087642	1101595.5261299012	41983487.32306123	260665.35087410797	2469974.8437664374	53520256.618533336	767401.42446623	86495.28501876436	36272554.14087732	116075.51415625589	26159158.447326846	25384028.901888557	11160144.886714734	561563.5227734377	64624144.26067978	4097513.920302802	7794519.641674538	10812312.236268854	11152741.131345317	7467483.977809859	11971189.426770242	36506156.43694868	43606624.02711739	1900325.8096679552	3210617.895933865	503503.2307751512	415626.0259557403	4962664.273622071	1096737.2602622076	4779009.196391265	5725240.42318226	550307.8628639537	2324753.7207888276	42942052.65034829	12023509.37835309	2477144.5887895008	4252150.612471928	253205.9605372548	1325716.4595117262	1981254.573917151	172997.91130879518	5710757.136585332	4402141.669024329	13549269.592864307	10084758.747573825	50903378.812303826	10437348.050058955	386267.3804124149	1330184.4144500033	1396725.771430623	568321.5326355995	1006672.8060728926	4930654.290795117	4288975.03794284	31948682.373681426	540421.0107104075	9617668.848355934	471254.40055806906	340032.84785459907	6005098.038292613	396396.087776009	40084912.13604212	595271.8882841212	357133.3516204734	20856534.711521402	156468.34688680607
HILICZ_negative|IK:FTVWIRXFELQLPI-ZDUSSCGKSA-N	29525473.15805555	24126678.29975435	26519640.010842673	39679086.30526919	34956466.43617722	34540419.280843616	0.0	41918168.80220169	29482648.88039936	33763365.479907125	0.0	36861573.63768684	0.0	0.0	29571734.329363193	25829584.23567282	34742266.59104809	41824693.029105306	26758860.264255878	0.0	19156185.66125053	39024663.13866181	35089171.73887348	39772307.12720325	42259687.910406	38334687.38163357	19437251.62503108	38721764.47650913	36403878.84272023	43685346.62421159	40389345.09253936	44961712.29293076	38995617.65272471	46934608.73849602	12082344.705161296	48397515.56796876	41030272.51075096	40287292.77758146	38635008.21761938	0.0	33382621.167291395	16475085.59787676	41997053.78270963	36577025.70651319	21137007.47139823	39732517.99745032	41309384.27173458	18219520.028502285	35975283.466923326	19928509.88051844	38128432.6438638	22044544.263614316	49706704.8095141	11383109.286034113	66365666.538396105	39773982.17606069	27146415.20514076	0.0	31211396.416896455	32499186.454297826	21031334.58139695	12373626.040910698	36331725.76427779	20974946.024280243	46741115.393917374	43853261.43004123	38337692.12929046	41286073.88797085	39297393.6598319	26587234.526149802	0.0	39161404.33849218	23271430.746962667	20966245.396440104	33410317.236016933	34529720.34010057	48936271.86628338	0.0	33976750.113218345	0.0	29642370.160185017	9850860.691594424	30303450.43788498	19576505.913193688	21479582.507072344	33914367.4083257	31945173.614102058	33513318.858835727	27986982.690164745	37569211.41260286	39497924.43388756	27250633.976281993	37992522.53469366	29709275.153444376	49981380.02012322	40845333.04904106	35751582.43830113	0.0	35763955.19076864	37353083.11591423	0.0	39687790.722064056	35427492.71339016	19472556.66524088	35129422.742953904
HILICZ_positive|IK:OLXZPDWKRNYJJZ-UHFFFAOYSA-N	0.0	18422636.871464264	0.0	4768643.134239944	0.0	20080980.88096574	36246349.45331631	14256696.761155017	35562169.99945321	0.0	28174002.49880896	0.0	0.0	0.0	11921356.755293708	10927762.214768616	9576442.433440164	0.0	23033357.686345294	0.0	54525500.341712676	23575971.846134413	0.0	9917658.999530435	0.0	0.0	0.0	7023392.83111309	0.0	4052799.7461233786	0.0	1620650.3697541994	40009010.64979252	0.0	16903679.369828433	36115896.76526263	41464393.887061745	0.0	9816444.60842589	31582181.588419717	0.0	0.0	16929469.207784608	17382200.815034095	46102708.167968504	0.0	0.0	0.0	0.0	24918694.703269135	8633220.222158186	0.0	0.0	0.0	1121330.4293395549	13173150.889276195	20491454.126570873	0.0	27867267.147222538	17801529.484688286	0.0	0.0	0.0	18103650.233635608	10188989.82216317	0.0	9272251.715505484	14807752.927294927	11996213.510611577	0.0	20413422.795508683	31383852.003402397	25542259.86049748	0.0	0.0	8874092.721709266	0.0	0.0	0.0	0.0	0.0	0.0	13497171.30395533	12673326.421097053	9661203.951620607	0.0	0.0	1433496.9663307408	0.0	0.0	26069270.16368874	10767196.28436616	15336302.650378413	28990566.046275	610587.8085625842	0.0	0.0	0.0	18317433.349254694	0.0	0.0	0.0	0.0	22193907.122167278	0.0
C18_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N	43125655.54218729	51035947.075389296	29906397.504798885	20011501.394896597	42688014.477818936	12228701.344984578	18366168.977393717	16282946.217835898	23967909.47972969	13022027.025372969	36568011.350495346	11778937.511792587	10077703.289418686	55770950.04758387	22611562.703293536	15591557.070563773	8104838.954143009	11013269.962880503	35854842.48926304	12469313.070354706	49911570.8745461	18088208.713488434	13208532.347674448	17047637.305379394	9435771.377604248	5984678.34540783	31157045.093833867	12140777.530610189	23122972.18097114	22238404.652756866	13814044.09021533	14758970.588557815	20387924.507371325	12598295.83345735	26682023.019771572	17914003.149173047	18167361.90603983	18394955.19390427	11181475.293351978	47093095.03758843	11561570.370887442	24645221.04763603	12772076.891284226	18339256.40001074	47255509.08031265	11802237.714792874	13268667.289579043	43538141.998856	9520621.632129626	39463920.26518733	34460087.591180965	31743500.82698144	19425126.400577694	30907224.219505336	52799503.032980636	20056988.64548762	26223627.38333289	14473402.825170835	20555075.247793786	26941000.55458161	43882859.53284526	18233444.375055183	12087588.710306723	20434633.568387974	10579580.093034998	10542022.53222734	14207862.525705753	22289505.752434175	13881752.6488403	24356908.44648393	17966714.988719683	18906756.446062785	47464160.69623953	47391126.20310812	12276431.35557324	13411297.81144245	9478926.424910087	15839734.202599568	17676388.11711727	16219070.382245129	42350143.89394057	9955234.928862434	33278367.75567697	31214805.18343926	44240305.081172936	25454634.381697796	14477611.768220058	13987899.561447924	11280949.608650196	22278850.72253757	13241741.757483127	18016329.909080517	14090254.101278815	22844105.291519992	14928452.568822375	27344332.12218739	10266833.830642436	11739572.345430424	21053225.421568956	8306129.178742284	35289729.108604856	17885721.89710662	13175943.933646262	31330030.942539383	9304404.918889338
