,count,mean,std,min,25%,50%,75%,max
Streptomyces xiamenensis,105.0,0.04864761904761904,0.03289054720186478,0.006,0.02,0.037,0.077,0.124
Streptomyces xinghaiensis,105.0,0.05616190476190475,0.036096325140444536,0.0069999999999999,0.026,0.049,0.0849999999999999,0.155
Streptosporangium roseum,105.0,0.07836190476190474,0.05589277574921809,0.01,0.0279999999999999,0.059,0.124,0.208
Streptosporangium sp. 'caverna',105.0,0.09645714285714284,0.06212704548117335,0.013,0.042,0.079,0.1399999999999999,0.251
Sulfitobacter pseudonitzschiae,105.0,0.004904761904761896,0.0019040635166553224,0.001,0.003,0.005,0.006,0.01
Sulfitobacter sp. AM1-D1,105.0,0.00883809523809523,0.003624499460200862,0.003,0.006,0.009,0.011,0.018
Sulfitobacter sp. D7,105.0,0.00436190476190476,0.0017711567793383869,0.001,0.003,0.004,0.006,0.009
Sulfitobacter sp. JL08,105.0,0.0037619047619047606,0.0017624491783387955,0.001,0.002,0.004,0.005,0.008
Sulfitobacter sp. SK011,105.0,0.00278095238095238,0.0013299866423631714,0.001,0.002,0.003,0.004,0.0069999999999999
Sulfitobacter sp. SK012,105.0,0.002085714285714286,0.0009518634124935971,0.001,0.001,0.002,0.003,0.005
Sulfitobacter sp. SK025,105.0,0.004028571428571426,0.0016199308084531888,0.001,0.003,0.004,0.005,0.008
Sulfuricaulis limicola,105.0,0.015942857142857127,0.008103689296843776,0.004,0.009,0.016,0.02,0.042
Sulfuricella denitrificans,105.0,0.0077904761904761775,0.0037843179400074574,0.002,0.004,0.008,0.01,0.02
Sulfuricurvum kujiense,105.0,0.00014285714285714284,0.0003516054232038717,0.0,0.0,0.0,0.0,0.001
Sulfuriferula sp. AH1,105.0,0.004876190476190471,0.001988888547827061,0.002,0.003,0.005,0.006,0.011
Sulfurifustis variabilis,105.0,0.02836190476190475,0.014813665604592565,0.0069999999999999,0.017,0.029,0.037,0.076
Sulfurihydrogenibium sp. YO3AOP1,105.0,0.0018952380952380944,0.0022141320991261888,0.0,0.0,0.001,0.003,0.009
Sulfuritalea hydrogenivorans,105.0,0.023047619047619042,0.0109319406331779,0.0069999999999999,0.015,0.023,0.029,0.063
Sulfurospirillum cavolei,105.0,0.0003714285714285715,0.0004855041562276122,0.0,0.0,0.0,0.001,0.001
Sulfurospirillum multivorans,105.0,0.00019999999999999998,0.00040191847623425025,0.0,0.0,0.0,0.0,0.001
Sulfurovum sp. NBC37-1,105.0,0.00022857142857142857,0.0004219265078446456,0.0,0.0,0.0,0.0,0.001
Symbiobacterium thermophilum,105.0,0.012095238095238083,0.0064009071014670856,0.002,0.006,0.013,0.016,0.026
Synechococcus lividus,105.0,0.0003428571428571429,0.0004769408008050138,0.0,0.0,0.0,0.001,0.001
Synechococcus sp. CC9311,105.0,5.714285714285714e-05,0.00023322865260427255,0.0,0.0,0.0,0.0,0.001
Synechococcus sp. CC9605,105.0,0.0015142857142857145,0.000844829132864311,0.0,0.001,0.002,0.002,0.003
Synechococcus sp. CC9902,105.0,0.0007047619047619049,0.0005357203906856044,0.0,0.0,0.001,0.001,0.002
Synechococcus sp. JA-2-3B'a(2-13),105.0,0.0012857142857142859,0.0008052028616141699,0.0,0.001,0.001,0.002,0.003
Synechococcus sp. JA-3-3Ab,105.0,0.002038095238095238,0.0011512853145323604,0.0,0.001,0.002,0.003,0.004
Synechococcus sp. KORDI-100,105.0,0.0011142857142857146,0.0006695906573061251,0.0,0.001,0.001,0.002,0.002
Synechococcus sp. KORDI-49,105.0,0.0031999999999999976,0.0016836316059682895,0.001,0.002,0.003,0.004,0.0069999999999999
Synechococcus sp. KORDI-52,105.0,0.002485714285714286,0.0012642593279670314,0.0,0.001,0.002,0.003,0.006
Synechococcus sp. NIES-970,105.0,0.0005142857142857143,0.000502192992979594,0.0,0.0,0.001,0.001,0.001
Synechococcus sp. PCC 6312,105.0,0.0006476190476190477,0.0005185214256561331,0.0,0.0,0.001,0.001,0.002
Synechococcus sp. PCC 7003,105.0,8.571428571428573e-05,0.0002812843385630972,0.0,0.0,0.0,0.0,0.001
Synechococcus sp. PCC 7336,105.0,0.0017809523809523811,0.0009196670842144706,0.0,0.001,0.002,0.002,0.004
Synechococcus sp. PCC 7502,105.0,0.0004952380952380952,0.0005023753102820161,0.0,0.0,0.0,0.001,0.001
Synechococcus sp. RCC307,105.0,0.001466666666666667,0.0008886751879869216,0.0,0.001,0.001,0.002,0.004
Synechococcus sp. SynAce01,105.0,0.003133333333333334,0.0015815441983334049,0.001,0.002,0.003,0.004,0.006
Synechococcus sp. WH 7803,105.0,0.001104761904761905,0.000649316349410456,0.0,0.001,0.001,0.001,0.003
Synechococcus sp. WH 8020,105.0,0.00010476190476190476,0.0003077152006135618,0.0,0.0,0.0,0.0,0.001
Synechococcus sp. WH 8102,105.0,4.761904761904762e-05,0.00021398024625545633,0.0,0.0,0.0,0.0,0.001
Synechococcus sp. WH 8109,105.0,0.0013904761904761907,0.000837753843220968,0.0,0.001,0.001,0.002,0.003
Synechocystis sp. PCC 6714,105.0,6.666666666666667e-05,0.00025064020591380136,0.0,0.0,0.0,0.0,0.001
Syntrophobacter fumaroxidans,105.0,0.006276190476190465,0.003471020793366888,0.001,0.003,0.006,0.009,0.0139999999999999
Syntrophobotulus glycolicus,105.0,0.00045714285714285713,0.0005005491489848433,0.0,0.0,0.0,0.001,0.001
Syntrophomonas wolfei,105.0,0.0005238095238095238,0.0005018281596637455,0.0,0.0,0.001,0.001,0.001
Syntrophothermus lipocalidus,105.0,0.0006095238095238096,0.0004901969403138298,0.0,0.0,0.001,0.001,0.001
Syntrophus aciditrophicus,105.0,0.001961904761904762,0.0010554238077281621,0.0,0.001,0.002,0.003,0.004
Tamlana sp. UJ94,105.0,0.0003714285714285715,0.0004855041562276122,0.0,0.0,0.0,0.001,0.001
Tannerella forsythia,105.0,0.0008095238095238097,0.0005899028292738971,0.0,0.0,0.001,0.001,0.002
Tannerella sp. oral taxon HOT-286,105.0,0.001942857142857143,0.0010545557889879095,0.0,0.001,0.002,0.003,0.005
Tateyamaria omphalii,105.0,0.00494285714285713,0.002060753089698822,0.002,0.003,0.005,0.006,0.01
Tatlockia micdadei,105.0,5.714285714285714e-05,0.00023322865260427255,0.0,0.0,0.0,0.0,0.001
Tatumella citrea,105.0,0.0007809523809523811,0.0005880370275650554,0.0,0.0,0.001,0.001,0.004
Tatumella ptyseos,105.0,0.0008000000000000001,0.0004883252384031961,0.0,0.001,0.001,0.001,0.002
Taylorella equigenitalis,105.0,4.761904761904762e-05,0.00021398024625545625,0.0,0.0,0.0,0.0,0.001
Tenacibaculum dicentrarchi,105.0,0.0003333333333333334,0.00047366546671567117,0.0,0.0,0.0,0.001,0.001
Tenacibaculum jejuense,105.0,0.00019047619047619048,0.0003945600786669322,0.0,0.0,0.0,0.0,0.001
Tenacibaculum maritimum,105.0,0.00022857142857142857,0.000444131452672232,0.0,0.0,0.0,0.0,0.002
Tenacibaculum mesophilum,105.0,0.00021904761904761904,0.00041558467574084456,0.0,0.0,0.0,0.0,0.001
Tenacibaculum sp. SZ-18,105.0,8.571428571428573e-05,0.0002812843385630972,0.0,0.0,0.0,0.0,0.001
Tenacibaculum todarodis,105.0,9.523809523809524e-05,0.0002949514146369483,0.0,0.0,0.0,0.0,0.001
Tepidanaerobacter acetatoxydans,105.0,6.666666666666667e-05,0.0002506402059138014,0.0,0.0,0.0,0.0,0.001
Teredinibacter turnerae,105.0,0.0011523809523809525,0.0004759798068792169,0.0,0.001,0.001,0.001,0.002
Terribacillus goriensis,105.0,0.00022857142857142857,0.00042192650784464566,0.0,0.0,0.0,0.0,0.001
Terriglobus roseus,105.0,0.04833333333333332,0.028648958454240907,0.006,0.0279999999999999,0.045,0.066,0.204
Terriglobus saanensis,105.0,0.021809523809523793,0.01291026368533612,0.003,0.01,0.02,0.032,0.058
Tessaracoccus aquimaris,105.0,0.01492380952380951,0.008152035184889581,0.003,0.0069999999999999,0.015,0.021,0.036
Tessaracoccus flavescens,105.0,0.01410476190476189,0.007901951815269596,0.003,0.0069999999999999,0.015,0.02,0.0349999999999999
Tessaracoccus flavus,105.0,0.012619047619047613,0.007180878658981665,0.002,0.006,0.013,0.018,0.03
Tessaracoccus sp. Marseille-P5995,105.0,0.008266666666666657,0.004534624627554134,0.001,0.004,0.008,0.012,0.019
Tessaracoccus sp. T2.5-30,105.0,1.0011142857142858,0.5815588685442065,0.163,0.4479999999999999,1.002,1.459,2.436
Thalassococcus sp. SH-1,105.0,0.01034285714285713,0.004373936291410594,0.003,0.0069999999999999,0.01,0.013,0.022
Thalassolituus oleivorans,105.0,0.0007904761904761906,0.0004317949588020756,0.0,0.001,0.001,0.001,0.002
Thalassospira marina,105.0,0.0033238095238095236,0.0012364281534948047,0.001,0.002,0.003,0.004,0.0069999999999999
Thalassospira xiamenensis,105.0,0.004380952380952374,0.0019134189716766487,0.001,0.003,0.004,0.005,0.009
Thauera aromatica,105.0,0.01559999999999999,0.007290140866002108,0.005,0.01,0.016,0.02,0.043
Thauera chlorobenzoica,105.0,0.018666666666666658,0.008541377418492186,0.006,0.012,0.018,0.023,0.05
Thauera humireducens,105.0,0.022133333333333324,0.009322292003854421,0.006,0.015,0.022,0.027,0.0569999999999999
Thauera hydrothermalis,105.0,0.0010476190476190477,0.0004879500364742665,0.0,0.001,0.001,0.001,0.002
Thauera sp. K11,105.0,0.030028571428571425,0.01262815622608185,0.009,0.021,0.03,0.037,0.077
Thauera sp. MZ1T,105.0,0.024457142857142844,0.01100526846859876,0.0069999999999999,0.016,0.024,0.031,0.064
Thermacetogenium phaeum,105.0,0.001723809523809524,0.0009657125517464985,0.0,0.001,0.002,0.002,0.004
Thermaerobacter marianensis,105.0,0.011504761904761894,0.0060050040183228254,0.002,0.006,0.012,0.015,0.024
Thermanaeromonas toyohensis,105.0,0.00046666666666666666,0.0005012804118276029,0.0,0.0,0.0,0.001,0.001
Thermanaerovibrio acidaminovorans,105.0,0.0014095238095238097,0.000873710457399912,0.0,0.001,0.001,0.002,0.003
Thermanaerovibrio velox,105.0,0.0008000000000000001,0.0005615911461059684,0.0,0.0,0.001,0.001,0.002
Thermincola potens,105.0,0.00038095238095238096,0.0004879500364742664,0.0,0.0,0.0,0.001,0.001
Thermoanaerobacter siderophilus,105.0,0.0005523809523809524,0.0004996335653593541,0.0,0.0,0.001,0.001,0.001
Thermoanaerobacterales bacterium SK-G1,105.0,0.0005619047619047619,0.0004985326454052918,0.0,0.0,0.001,0.001,0.001
Thermoanaerobacterium sp. RBIITD,105.0,0.0002380952380952381,0.00042796049251091304,0.0,0.0,0.0,0.0,0.001
Thermoanaerobacterium thermosaccharolyticum,105.0,7.61904761904762e-05,0.00026657507584594445,0.0,0.0,0.0,0.0,0.001
Thermobacillus composti,105.0,0.008933333333333328,0.00451762928525287,0.002,0.005,0.009,0.012,0.02
Thermobaculum terrenum,105.0,0.002885714285714286,0.001546175714677779,0.001,0.002,0.003,0.004,0.009
Thermobifida fusca,105.0,0.019999999999999993,0.01601021308655581,0.002,0.006,0.0139999999999999,0.034,0.058
Thermobispora bispora,105.0,0.057752380952380944,0.045463379378009997,0.006,0.017,0.043,0.094,0.167
Thermoclostridium stercorarium,105.0,0.0004380952380952381,0.0004985326454052924,0.0,0.0,0.0,0.001,0.001
Thermococcus celer,105.0,0.0002666666666666667,0.0004443375939934608,0.0,0.0,0.0,0.001,0.001
Thermococcus eurythermalis,105.0,0.00018095238095238098,0.00038682515382753945,0.0,0.0,0.0,0.0,0.001
Thermococcus kodakarensis,105.0,0.0009142857142857145,0.000637215784521975,0.0,0.001,0.001,0.001,0.002
Thermococcus sp. 4557,105.0,4.761904761904762e-05,0.00021398024625545638,0.0,0.0,0.0,0.0,0.001
Thermocrinis minervae,105.0,0.0007238095238095239,0.0005279721382370278,0.0,0.0,0.001,0.001,0.002
Thermodesulfatator indicus,105.0,0.0002952380952380952,0.0004583374958185941,0.0,0.0,0.0,0.001,0.001
Thermodesulfobacterium geofontis,105.0,7.61904761904762e-05,0.00026657507584594445,0.0,0.0,0.0,0.0,0.001
Thermodesulfobium acidiphilum,105.0,6.666666666666667e-05,0.0002506402059138013,0.0,0.0,0.0,0.0,0.001
Thermodesulfobium narugense,105.0,4.761904761904762e-05,0.00021398024625545633,0.0,0.0,0.0,0.0,0.001
Thermodesulfovibrio yellowstonii,105.0,0.0004476190476190476,0.0004996335653593541,0.0,0.0,0.0,0.001,0.001
Thermogutta terrifontis,105.0,0.0041428571428571365,0.0022972750221670214,0.001,0.002,0.004,0.006,0.01
Thermomicrobium roseum,105.0,0.005571428571428562,0.0030661211491229226,0.001,0.003,0.006,0.008,0.012
Thermomonospora curvata,105.0,0.06334285714285713,0.05527602564393546,0.006,0.015,0.037,0.111,0.199
Thermoplasmatales archaeon BRNA1,105.0,8.571428571428573e-05,0.0002812843385630972,0.0,0.0,0.0,0.0,0.001
Thermoproteus uzoniensis,105.0,0.0002761904761904762,0.0004492566102257173,0.0,0.0,0.0,0.001,0.001
Thermosediminibacter oceani,105.0,0.0007047619047619049,0.0005704891545488618,0.0,0.0,0.001,0.001,0.002
Thermosulfidibacter takaii,105.0,0.0006095238095238096,0.0005279721382370275,0.0,0.0,0.001,0.001,0.002
Thermosynechococcus elongatus,105.0,0.0004380952380952381,0.0004985326454052924,0.0,0.0,0.0,0.001,0.001
Thermosynechococcus sp. NK55a,105.0,0.0002380952380952381,0.00042796049251091304,0.0,0.0,0.0,0.0,0.001
Thermotoga caldifontis,105.0,0.0006380952380952382,0.0005392981465223952,0.0,0.0,0.001,0.001,0.002
Thermotoga maritima,105.0,7.61904761904762e-05,0.00026657507584594445,0.0,0.0,0.0,0.0,0.001
Thermotoga petrophila,105.0,6.666666666666667e-05,0.00025064020591380136,0.0,0.0,0.0,0.0,0.001
Thermotoga sp. 2812B,105.0,0.00013333333333333334,0.0003415650255319863,0.0,0.0,0.0,0.0,0.001
Thermotoga sp. RQ7,105.0,7.61904761904762e-05,0.00026657507584594445,0.0,0.0,0.0,0.0,0.001
Thermovibrio ammonificans,105.0,0.0005238095238095238,0.0005018281596637457,0.0,0.0,0.001,0.001,0.001
Thermovirga lienii,105.0,0.0003428571428571429,0.0004769408008050138,0.0,0.0,0.0,0.001,0.001
Thermus aquaticus,105.0,0.0018190476190476194,0.0009279936212992857,0.0,0.001,0.002,0.002,0.004
Thermus brockianus,105.0,0.0012285714285714287,0.000762802813227725,0.0,0.001,0.001,0.002,0.003
Thermus oshimai,105.0,0.0017523809523809523,0.0009685531674075716,0.0,0.001,0.002,0.002,0.004
Thermus parvatiensis,105.0,0.0003904761904761905,0.0004901969403138297,0.0,0.0,0.0,0.001,0.001
Thermus scotoductus,105.0,0.001819047619047619,0.0009484902211587113,0.0,0.001,0.002,0.002,0.004
Thermus sp. CCB_US3_UF1,105.0,0.0016095238095238096,0.0008604028360559026,0.0,0.001,0.002,0.002,0.003
Thermus thermophilus,105.0,0.007485714285714273,0.0037675596205641432,0.002,0.004,0.008,0.01,0.016
Thioalkalivibrio nitratireducens,105.0,0.011914285714285705,0.00615210140101345,0.003,0.006,0.012,0.015,0.03
Thioalkalivibrio paradoxus,105.0,0.012799999999999987,0.006460531057000001,0.003,0.0069999999999999,0.013,0.017,0.031
Thioalkalivibrio sp. K90mix,105.0,0.008314285714285703,0.003813725933323669,0.002,0.005,0.008,0.011,0.019
Thioalkalivibrio sulfidiphilus,105.0,0.01080952380952379,0.0049557566334036025,0.003,0.0069999999999999,0.011,0.0139999999999999,0.025
Thioalkalivibrio versutus,105.0,0.007971428571428562,0.003412243630429482,0.002,0.005,0.008,0.01,0.017
Thiobacillus denitrificans,105.0,0.02122857142857142,0.011306275608345495,0.005,0.012,0.021,0.026,0.064
Thioclava nitratireducens,105.0,0.009609523809523795,0.0038592925769030716,0.003,0.006,0.01,0.012,0.018
Thiocystis violascens,105.0,0.0111142857142857,0.005010209357122497,0.003,0.0069999999999999,0.011,0.0139999999999999,0.024
Thioflavicoccus mobilis,105.0,0.015057142857142844,0.007474094454319388,0.004,0.009,0.015,0.02,0.0349999999999999
Thiohalobacter thiocyanaticus,105.0,0.010914285714285701,0.00454489207309084,0.003,0.0069999999999999,0.011,0.013,0.024
Thiolapillus brandeum,105.0,0.0024190476190476193,0.001098783876531689,0.001,0.002,0.002,0.003,0.005
Thiomicrospira aerophila,105.0,0.00019047619047619048,0.0003945600786669321,0.0,0.0,0.0,0.0,0.001
Thiomicrospira cyclica,105.0,8.571428571428573e-05,0.0002812843385630972,0.0,0.0,0.0,0.0,0.001
Thiomonas arsenitoxydans,105.0,0.013285714285714265,0.005258169990438848,0.004,0.009,0.013,0.016,0.034
Thiomonas intermedia,105.0,0.017819047619047613,0.007295653279628688,0.006,0.012,0.017,0.022,0.046
Thiomonas sp. X19,105.0,0.023219047619047608,0.009607670165410866,0.0069999999999999,0.015,0.023,0.0279999999999999,0.061
Thioploca ingrica,105.0,0.0006190476190476191,0.0004879500364742661,0.0,0.0,0.001,0.001,0.001
Tistrella mobilis,105.0,0.028504761904761894,0.011066341735818547,0.01,0.019,0.0279999999999999,0.0349999999999999,0.055
Tokyovirus A1,105.0,0.0008952380952380952,0.0008871281401220107,0.0,0.0,0.001,0.001,0.003
Tolumonas auensis,105.0,0.0008761904761904765,0.0003588238826424166,0.0,0.001,0.001,0.001,0.002
Treponema azotonutricium,105.0,0.0006476190476190477,0.0005185214256561331,0.0,0.0,0.001,0.001,0.002
Treponema brennaborense,105.0,0.0008000000000000001,0.0006415126355251793,0.0,0.0,0.001,0.001,0.002
Treponema caldarium,105.0,0.0002666666666666667,0.0004443375939934608,0.0,0.0,0.0,0.001,0.001
Treponema denticola,105.0,0.0002761904761904762,0.00044925661022571727,0.0,0.0,0.0,0.001,0.001
Treponema pallidum,105.0,5.714285714285714e-05,0.00023322865260427263,0.0,0.0,0.0,0.0,0.001
Treponema primitia,105.0,0.0006571428571428572,0.0004966923561957612,0.0,0.0,0.001,0.001,0.002
Treponema sp. OMZ 838,105.0,0.000419047619047619,0.0004957696499257954,0.0,0.0,0.0,0.001,0.001
Trichodesmium erythraeum,105.0,0.00016190476190476192,0.0006522713204318246,0.0,0.0,0.0,0.0,0.006
Trichormus azollae,105.0,0.0002761904761904762,0.00044925661022571727,0.0,0.0,0.0,0.001,0.001
Trichormus variabilis,105.0,0.008580952380952373,0.004471664963499339,0.002,0.005,0.009,0.011,0.025
Tropheryma whipplei,105.0,9.523809523809524e-05,0.0002949514146369483,0.0,0.0,0.0,0.0,0.001
Truepera radiovictrix,105.0,0.009828571428571421,0.005035369406006377,0.002,0.006,0.01,0.013,0.022
Trueperella pyogenes,105.0,0.00334285714285714,0.0017310988697077,0.001,0.002,0.003,0.005,0.0069999999999999
Tsukamurella paurometabola,105.0,0.012980952380952367,0.006933726038469995,0.003,0.006,0.0139999999999999,0.019,0.03
Tsukamurella tyrosinosolvens,105.0,0.023666666666666655,0.012380712874550127,0.005,0.012,0.023,0.033,0.055
Tumebacillus algifaecis,105.0,0.0025333333333333336,0.0012173952858670358,0.001,0.001,0.003,0.003,0.006
Tumebacillus avium,105.0,0.00632380952380951,0.002890618905299976,0.002,0.004,0.006,0.008,0.015
Turicibacter sp. H121,105.0,5.714285714285714e-05,0.00023322865260427253,0.0,0.0,0.0,0.0,0.001
Turneriella parva,105.0,0.0021142857142857144,0.001058975245899814,0.0,0.001,0.002,0.003,0.005
Variibacter gotjawalensis,105.0,0.06452380952380951,0.03202946216979684,0.012,0.04,0.065,0.083,0.1709999999999999
Variovorax boronicumulans,105.0,0.1485047619047619,0.09284521070137734,0.032,0.0809999999999999,0.13,0.176,0.526
Variovorax paradoxus,105.0,0.4247619047619048,0.29493935242982006,0.095,0.231,0.352,0.5,1.802
Variovorax sp. HW608,105.0,0.16956190476190477,0.10166639674497287,0.033,0.09,0.141,0.212,0.656
Variovorax sp. PAMC 28711,105.0,0.06378095238095237,0.032538433178314424,0.016,0.041,0.059,0.075,0.2269999999999999
Variovorax sp. PMC12,105.0,0.22584761904761905,0.16184095831261563,0.041,0.119,0.182,0.288,0.89
Verminephrobacter eiseniae,105.0,0.027180952380952375,0.011092947302384516,0.01,0.02,0.026,0.032,0.079
Verrucomicrobia bacterium,105.0,0.019390476190476184,0.011346377970096584,0.003,0.009,0.019,0.026,0.059
Verrucomicrobia bacterium IMCC26134,105.0,0.010219047619047612,0.006106397893856511,0.002,0.004,0.01,0.015,0.031
Verrucomicrobium sp. GAS474,105.0,0.02109523809523808,0.012100956581326549,0.003,0.01,0.021,0.029,0.06
Verrucomicrobium spinosum,105.0,0.014838095238095227,0.009014010259167723,0.002,0.0069999999999999,0.0139999999999999,0.02,0.048
Verrucosispora maris,105.0,0.03075238095238094,0.016911978545250644,0.005,0.016,0.029,0.045,0.0689999999999999
Vibrio alginolyticus,105.0,0.0006000000000000001,0.0004922475924854198,0.0,0.0,0.001,0.001,0.001
Vibrio anguillarum,105.0,0.00032380952380952385,0.0004901969403138297,0.0,0.0,0.0,0.001,0.002
Vibrio breoganii,105.0,0.0002666666666666667,0.00044433759399346086,0.0,0.0,0.0,0.001,0.001
Vibrio campbellii,105.0,0.0008380952380952383,0.00039525574787358425,0.0,0.001,0.001,0.001,0.002
Vibrio cholerae,105.0,0.0010952380952380955,0.00038037960603671254,0.0,0.001,0.001,0.001,0.002
Vibrio coralliilyticus,105.0,0.0008095238095238097,0.00044061229458469995,0.0,0.001,0.001,0.001,0.002
Vibrio diabolicus,105.0,0.00038095238095238096,0.0004879500364742664,0.0,0.0,0.0,0.001,0.001
Vibrio fluvialis,105.0,0.0014285714285714288,0.0005345224838248486,0.001,0.001,0.001,0.002,0.003
Vibrio furnissii,105.0,0.0010857142857142862,0.0003698826662783578,0.0,0.001,0.001,0.001,0.003
Vibrio gazogenes,105.0,0.00025714285714285715,0.0004391550328268396,0.0,0.0,0.0,0.001,0.001
Vibrio harveyi,105.0,0.00038095238095238096,0.0004879500364742664,0.0,0.0,0.0,0.001,0.001
